id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,fdr,gene
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Artery_Coronary,Wald ratio,1,0.023878682,0.009890051,0.015760525,0.004494182,0.043263182,1.024166061,1.004504296,1.044212677,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Adipose_Visceral_Omentum,Wald ratio,1,0.185328492,0.041669147,8.68E-06,0.103656964,0.26700002,1.203613752,1.109219887,1.306040472,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Thyroid,Wald ratio,1,0.216711837,0.043661844,6.93E-07,0.131134622,0.302289052,1.241986156,1.140121257,1.352952244,5.07E-06,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,TESK2_Brain_Caudate_basal_ganglia,Wald ratio,1,-0.059790266,0.024176064,0.013393981,-0.107175352,-0.01240518,0.941962074,0.898368129,0.987671447,0.031669065,TESK2
ieu-b-85,Prostate cancer || id:ieu-b-85,LMBR1L_Spleen,Wald ratio,1,-0.188316789,0.039745252,2.16E-06,-0.266217482,-0.110416095,0.828352253,0.766272459,0.895461461,1.33E-05,LMBR1L
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Putamen_basal_ganglia,Wald ratio,1,0.021803863,0.009030704,0.015760525,0.004103682,0.039504043,1.022043304,1.004112114,1.040294705,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,VAMP8_Thyroid,Wald ratio,1,-0.276576338,0.086062318,0.001310478,-0.445258481,-0.107894195,0.758375724,0.640658656,0.897722575,0.00390279,VAMP8
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Breast_Mammary_Tissue,Wald ratio,1,-0.146430122,0.032376509,6.10E-06,-0.20988808,-0.082972164,0.86378609,0.810674971,0.920376767,3.18E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Minor_Salivary_Gland,Wald ratio,1,-0.115730973,0.023792636,1.15E-06,-0.162364539,-0.069097406,0.890714818,0.850131242,0.933235773,7.69E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Kidney_Cortex,Wald ratio,1,0.029905566,0.010276827,0.003614288,0.009762986,0.050048147,1.030357229,1.009810799,1.051321713,0.010002652,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Cells_Cultured_fibroblasts,Wald ratio,1,-0.130372516,0.02897167,6.80E-06,-0.18715699,-0.073588043,0.877768387,0.829313532,0.929054346,3.46E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,B3GAT1_Small_Intestine_Terminal_Ileum,Wald ratio,1,-0.138740084,0.026622512,1.87E-07,-0.190920208,-0.08655996,0.870454244,0.826198509,0.917080559,1.64E-06,B3GAT1
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Prostate,Wald ratio,1,0.023315702,0.009656876,0.015760525,0.004388224,0.042243179,1.023589637,1.004397866,1.04314812,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Esophagus_Gastroesophageal_Junction,Wald ratio,1,0.243682263,0.054789374,8.68E-06,0.13629509,0.351069436,1.275938854,1.146020023,1.420585963,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Spleen,Wald ratio,1,0.067241977,0.012912979,1.92E-07,0.041932538,0.092551416,1.069554254,1.042824125,1.096969542,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,MLPH_Prostate,Wald ratio,1,-0.242814144,0.044235448,4.04E-08,-0.329515622,-0.156112666,0.784417289,0.719272049,0.855462804,4.68E-07,MLPH
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Adipose_Visceral_Omentum,Wald ratio,1,-0.114330513,0.021358448,8.65E-08,-0.15619307,-0.072467956,0.891963102,0.855394023,0.93009555,9.34E-07,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,-0.182108455,0.03954634,4.13E-06,-0.259619281,-0.104597628,0.833510937,0.771345196,0.900686861,2.31E-05,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Esophagus_Mucosa,Wald ratio,1,-0.373873245,0.069844452,8.65E-08,-0.510768371,-0.236978118,0.688064122,0.600034353,0.789008553,9.34E-07,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Colon_Sigmoid,Wald ratio,1,0.211961009,0.038613052,4.03E-08,0.136279427,0.287642591,1.236099687,1.146002073,1.333280692,4.68E-07,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,NSUN4_Testis,Wald ratio,1,0.107566405,0.023783527,6.10E-06,0.060950692,0.154182117,1.113564804,1.062846507,1.166703344,3.18E-05,NSUN4
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Artery_Aorta,Wald ratio,1,-0.123798399,0.031822786,0.000100144,-0.186171059,-0.061425738,0.883557949,0.830131581,0.94042278,0.000365072,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Heart_Atrial_Appendage,Wald ratio,1,0.128593563,0.025718713,5.73E-07,0.078184886,0.179002239,1.137227819,1.081322562,1.196023423,4.34E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Adipose_Visceral_Omentum,Wald ratio,1,0.043344935,0.017952566,0.015760525,0.008157905,0.078531965,1.044298048,1.008191271,1.081697931,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Muscle_Skeletal,Wald ratio,1,-0.092483246,0.038416118,0.016066236,-0.167778837,-0.017187656,0.911664485,0.845540816,0.98295921,0.034954485,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Brain_Cerebellar_Hemisphere,Wald ratio,1,0.130160429,0.029265193,8.68E-06,0.072800651,0.187520207,1.139011099,1.075516113,1.206254624,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,SPINT2_Adipose_Subcutaneous,Wald ratio,1,0.269120914,0.039775733,1.32E-11,0.191160478,0.34708135,1.308813385,1.21065372,1.414931825,2.26E-10,SPINT2
ieu-b-85,Prostate cancer || id:ieu-b-85,BRI3_Whole_Blood,Wald ratio,1,0.664552561,0.090050862,1.59E-13,0.488052872,0.84105225,1.943620675,1.629140984,2.318805657,3.39E-12,BRI3
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Lung,Wald ratio,1,0.213758259,0.049969463,1.89E-05,0.115818111,0.311698407,1.238323265,1.12279163,1.365742732,7.62E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Adrenal_Gland,Wald ratio,1,0.022679959,0.009393565,0.015760525,0.004268571,0.041091346,1.022939104,1.004277695,1.041947279,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Brain_Putamen_basal_ganglia,Wald ratio,1,0.095748797,0.017723254,6.57E-08,0.06101122,0.130486374,1.100482584,1.06291084,1.139382414,7.54E-07,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Spinal_cord_cervical_c-1,Wald ratio,1,0.023267969,0.00935777,0.012901147,0.00492674,0.041609199,1.02354078,1.004938896,1.042486994,0.030770788,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,SPINT2_Artery_Aorta,Wald ratio,1,0.322804129,0.04719065,7.90E-12,0.230310454,0.415297803,1.380994827,1.258990808,1.514821792,1.43E-10,SPINT2
ieu-b-85,Prostate cancer || id:ieu-b-85,CENPN_Adipose_Subcutaneous,Wald ratio,1,0.075596655,0.03300699,0.022002624,0.010902954,0.140290355,1.078527467,1.010962608,1.150607835,0.047210354,CENPN
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Minor_Salivary_Gland,Wald ratio,1,-0.081660203,0.01818557,7.11E-06,-0.117303919,-0.046016486,0.921585058,0.889314872,0.955026218,3.52E-05,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,VAMP8_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.52627144,0.068177814,1.17E-14,0.392642924,0.659899955,1.692609532,1.480889505,1.934598777,2.84E-13,VAMP8
ieu-b-85,Prostate cancer || id:ieu-b-85,VPS53_Cells_EBV-transformed_lymphocytes,Wald ratio,1,-0.049952649,0.015219948,0.001030549,-0.079783747,-0.020121551,0.951274467,0.923315995,0.980079536,0.003265401,VPS53
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Lung,Wald ratio,1,0.308206626,0.043870853,2.14E-12,0.222219754,0.394193498,1.360982174,1.248845787,1.483187515,4.01E-11,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,VAMP8_Esophagus_Mucosa,Wald ratio,1,0.24600246,0.025612081,7.62E-22,0.195802781,0.296202139,1.27890272,1.216287006,1.344741955,5.19E-20,VAMP8
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Colon_Transverse,Wald ratio,1,-0.085308477,0.020496193,3.15E-05,-0.125481014,-0.04513594,0.918228988,0.882072511,0.955867533,0.000122285,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,NOL10_Brain_Caudate_basal_ganglia,Wald ratio,1,-0.139276534,0.023442585,2.83E-09,-0.185224001,-0.093329068,0.869987414,0.830918137,0.910893705,3.67E-08,NOL10
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Artery_Tibial,Wald ratio,1,0.02127184,0.008554979,0.012901147,0.004504081,0.0380396,1.021499699,1.00451424,1.038772367,0.030770788,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.193991223,0.042759086,5.71E-06,0.110183414,0.277799032,1.214085627,1.11648283,1.320220849,3.02E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Prostate,Wald ratio,1,0.067249661,0.019953196,0.000750672,0.028141397,0.106357926,1.069562473,1.028541106,1.112219898,0.00242799,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Adrenal_Gland,Wald ratio,1,-0.074738285,0.015715995,1.98E-06,-0.105541634,-0.043934936,0.927986322,0.899837008,0.957016223,1.25E-05,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.087401342,0.020999024,3.15E-05,-0.128559429,-0.046243256,0.916309268,0.879361301,0.954809671,0.000122285,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Pituitary,Wald ratio,1,-0.125239581,0.024615732,3.62E-07,-0.173486414,-0.076992747,0.882285499,0.840728573,0.925896569,2.84E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,PDLIM5_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,0.270016487,0.034617498,6.19E-15,0.20216619,0.337866783,1.309986048,1.224051416,1.401953727,1.69E-13,PDLIM5
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Cells_Cultured_fibroblasts,Wald ratio,1,-0.059877911,0.014386251,3.15E-05,-0.088074964,-0.031680859,0.941879519,0.91569223,0.968815722,0.000122285,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Stomach,Wald ratio,1,0.119293736,0.022908867,1.92E-07,0.074392356,0.164195116,1.126700823,1.07722938,1.178444227,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,NFE2L1_Lung,Wald ratio,1,-0.142914419,0.056260428,0.011077963,-0.253184858,-0.032643981,0.866828249,0.776324359,0.967883083,0.027639794,NFE2L1
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Ovary,Wald ratio,1,-0.121928814,0.017120142,1.06E-12,-0.155484291,-0.088373336,0.885211381,0.856000524,0.915419054,2.11E-11,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Brain_Cerebellum,Wald ratio,1,0.087004593,0.01947864,7.94E-06,0.048826458,0.125182728,1.09090169,1.05003811,1.13335553,3.88E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Testis,Wald ratio,1,-0.270755839,0.034582521,4.91E-15,-0.338537581,-0.202974097,0.76280272,0.712811991,0.816299386,1.43E-13,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Breast_Mammary_Tissue,Wald ratio,1,0.198270663,0.04078215,1.16E-06,0.11833765,0.278203676,1.219292367,1.125624114,1.320755177,7.69E-06,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Brain_Cerebellar_Hemisphere,Wald ratio,1,0.07374717,0.015779237,2.96E-06,0.042819866,0.104674474,1.076534591,1.043749863,1.110349104,1.72E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Testis,Wald ratio,1,0.122886042,0.033899598,0.000288961,0.05644283,0.189329254,1.130755555,1.058066124,1.20843877,0.00098736,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Adipose_Visceral_Omentum,Wald ratio,1,-0.161259002,0.034615807,3.18E-06,-0.229105983,-0.093412021,0.851071613,0.795244246,0.910818147,1.83E-05,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Adipose_Visceral_Omentum,Wald ratio,1,0.0851184,0.016307731,1.79E-07,0.053155248,0.117081553,1.088845979,1.054593356,1.124211108,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Pancreas,Wald ratio,1,0.075835678,0.016599976,4.91E-06,0.043299726,0.10837163,1.078785291,1.044250837,1.114461836,2.68E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Artery_Aorta,Wald ratio,1,0.20138251,0.045278723,8.68E-06,0.112636213,0.290128807,1.223092528,1.1192247,1.336599641,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Heart_Left_Ventricle,Wald ratio,1,0.255787533,0.057144023,7.60E-06,0.143785247,0.367789819,1.291478302,1.154636121,1.444538392,3.73E-05,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Artery_Tibial,Wald ratio,1,-0.169391996,0.045735839,0.000212474,-0.25903424,-0.079749752,0.844177924,0.771796596,0.923347384,0.000749505,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,B3GAT1_Adipose_Visceral_Omentum,Wald ratio,1,-0.098635052,0.018475448,9.36E-08,-0.134846929,-0.062423174,0.906073318,0.873849662,0.939485237,1.00E-06,B3GAT1
ieu-b-85,Prostate cancer || id:ieu-b-85,NIN_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.206327373,0.067692708,0.002303699,-0.33900508,-0.073649666,0.813566693,0.71247883,0.928997096,0.006607979,NIN
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Spleen,Wald ratio,1,0.023411225,0.00969644,0.015760525,0.004406202,0.042416248,1.023687419,1.004415924,1.043328672,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,NOL10_Brain_Putamen_basal_ganglia,Wald ratio,1,-0.131280334,0.02209669,2.83E-09,-0.174589846,-0.087970822,0.876971895,0.839801398,0.915787597,3.67E-08,NOL10
ieu-b-85,Prostate cancer || id:ieu-b-85,MLPH_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.343432283,0.052138234,4.49E-11,-0.445623222,-0.241241343,0.709331514,0.640425025,0.785651992,7.30E-10,MLPH
ieu-b-85,Prostate cancer || id:ieu-b-85,VAMP8_Testis,Wald ratio,1,-0.129310243,0.022540318,9.65E-09,-0.173489265,-0.08513122,0.878701313,0.840726176,0.918391765,1.23E-07,VAMP8
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Lung,Wald ratio,1,-0.140963934,0.037559469,0.000174671,-0.214580493,-0.067347374,0.868520636,0.806879861,0.934870395,0.000620166,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Cells_Cultured_fibroblasts,Wald ratio,1,0.069450092,0.01333702,1.92E-07,0.043309533,0.095590651,1.071918562,1.044261078,1.100308562,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Colon_Sigmoid,Wald ratio,1,-0.068806755,0.02265243,0.002385494,-0.113205517,-0.024407993,0.933507058,0.892967121,0.975887473,0.006789004,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Pancreas,Wald ratio,1,-0.280534947,0.027737498,4.79E-24,-0.334900443,-0.226169452,0.755379545,0.715409306,0.797582939,4.57E-22,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Esophagus_Muscularis,Wald ratio,1,0.23687908,0.05325975,8.68E-06,0.132489969,0.341268191,1.267287868,1.141667564,1.406730462,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Liver,Wald ratio,1,0.060750464,0.016680636,0.000270554,0.028056418,0.09344451,1.062633716,1.028453706,1.097949677,0.000945205,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Whole_Blood,Wald ratio,1,0.267938059,0.037651427,1.11E-12,0.194141263,0.341734855,1.307266164,1.214267802,1.407387087,2.16E-11,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Spleen,Wald ratio,1,0.057564333,0.017079527,0.000750672,0.024088459,0.091040206,1.059253413,1.02438093,1.095313043,0.00242799,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,PRRG2_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,0.150021284,0.032613323,4.22E-06,0.086099172,0.213943397,1.161858972,1.089914412,1.238552547,2.34E-05,PRRG2
ieu-b-85,Prostate cancer || id:ieu-b-85,SPINT2_Cells_EBV-transformed_lymphocytes,Wald ratio,1,-0.097866631,0.014464565,1.32E-11,-0.126217178,-0.069516083,0.906769831,0.8814234,0.93284513,2.26E-10,SPINT2
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Brain_Hippocampus,Wald ratio,1,0.053909906,0.020605564,0.008889387,0.013523,0.094296811,1.055389513,1.01361485,1.098885859,0.023070076,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Adipose_Visceral_Omentum,Wald ratio,1,0.071159365,0.018774946,0.000150572,0.03436047,0.107958259,1.07375233,1.03495761,1.114001245,0.000538111,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Lung,Wald ratio,1,0.122467405,0.035309945,0.000523656,0.053259912,0.191674898,1.130282278,1.05470374,1.211276665,0.001729652,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,TSPO_Adipose_Subcutaneous,Wald ratio,1,-0.101073602,0.018881882,8.65E-08,-0.13808209,-0.064065114,0.903866504,0.871027187,0.937943925,9.34E-07,TSPO
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Small_Intestine_Terminal_Ileum,Wald ratio,1,-0.117497186,0.025230975,3.21E-06,-0.166949897,-0.068044476,0.889143014,0.84624201,0.934218923,1.83E-05,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,CENPN_Muscle_Skeletal,Wald ratio,1,0.096518864,0.042142039,0.022002624,0.013920467,0.17911726,1.101330356,1.014017808,1.196160998,0.047210354,CENPN
ieu-b-85,Prostate cancer || id:ieu-b-85,NOSIP_Cells_Cultured_fibroblasts,Wald ratio,1,-0.223047504,0.085787502,0.009322376,-0.391191007,-0.054904001,0.800076841,0.676250975,0.946576014,0.023853028,NOSIP
ieu-b-85,Prostate cancer || id:ieu-b-85,WDPCP_Heart_Left_Ventricle,Wald ratio,1,0.261307103,0.035651202,2.31E-13,0.191430748,0.331183458,1.298626416,1.210980967,1.392615255,4.84E-12,WDPCP
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Adipose_Subcutaneous,Wald ratio,1,0.042877716,0.017244299,0.012901147,0.00907889,0.076676542,1.043810246,1.009120228,1.079692785,0.030770788,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,PRRG2_Skin_Not_Sun_Exposed_Suprapubic,Wald ratio,1,0.155688879,0.033845408,4.22E-06,0.089351878,0.222025879,1.168462613,1.093465355,1.24860369,2.34E-05,PRRG2
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Lung,Wald ratio,1,0.078907637,0.015153223,1.92E-07,0.04920732,0.108607955,1.082104371,1.050438105,1.114725242,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Whole_Blood,Wald ratio,1,0.13399766,0.037273997,0.00032447,0.060940626,0.207054694,1.143390144,1.062835807,1.230049846,0.001091583,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Adrenal_Gland,Wald ratio,1,-0.092969906,0.022336925,3.15E-05,-0.136750279,-0.049189532,0.911220923,0.872188002,0.952000678,0.000122285,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,SUPT4H1_Breast_Mammary_Tissue,Wald ratio,1,0.234806699,0.052793797,8.68E-06,0.131330856,0.338282542,1.264664285,1.140345009,1.402536723,3.91E-05,SUPT4H1
ieu-b-85,Prostate cancer || id:ieu-b-85,MPHOSPH6_Liver,Wald ratio,1,0.081787126,0.017553369,3.17E-06,0.047382523,0.116191729,1.085224769,1.048523016,1.123211204,1.83E-05,MPHOSPH6
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Brain_Hypothalamus,Wald ratio,1,0.025610571,0.010299903,0.012901147,0.00542276,0.045798382,1.025941339,1.00543749,1.046863323,0.030770788,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,WTAP_Breast_Mammary_Tissue,Wald ratio,1,-0.206563225,0.040599824,3.62E-07,-0.286138879,-0.126987571,0.813374834,0.751158288,0.88074462,2.84E-06,WTAP
ieu-b-85,Prostate cancer || id:ieu-b-85,PRKAR1B_Pancreas,Wald ratio,1,-0.093872554,0.020905237,7.11E-06,-0.134846819,-0.05289829,0.910398781,0.873849759,0.948476477,3.52E-05,PRKAR1B
ieu-b-85,Prostate cancer || id:ieu-b-85,LMBR1L_Adipose_Subcutaneous,Wald ratio,1,-0.187312418,0.04534364,3.61E-05,-0.276185952,-0.098438883,0.829184644,0.758671841,0.906251078,0.000135319,LMBR1L
ieu-b-85,Prostate cancer || id:ieu-b-85,GRHL1_Thyroid,Wald ratio,1,-0.083647476,0.026767192,0.001778051,-0.136111173,-0.031183779,0.919755435,0.872745601,0.96929742,0.005209879,GRHL1
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Brain_Putamen_basal_ganglia,Wald ratio,1,0.044868036,0.017947214,0.012419331,0.009691496,0.080044576,1.045889831,1.00973861,1.083335357,0.030216675,METTL10
ieu-b-85,Prostate cancer || id:ieu-b-85,SPINT2_Artery_Tibial,Wald ratio,1,0.146330352,0.021627442,1.32E-11,0.103940566,0.188720139,1.157578534,1.109534509,1.207702916,2.26E-10,SPINT2
ieu-b-85,Prostate cancer || id:ieu-b-85,ASTN2_Nerve_Tibial,Wald ratio,1,0.059232079,0.025819111,0.021783742,0.008626621,0.109837537,1.061021453,1.008663937,1.116096731,0.047018374,ASTN2
ieu-b-85,Prostate cancer || id:ieu-b-85,NOL10_Kidney_Cortex,Wald ratio,1,-0.081896024,0.011949242,7.20E-12,-0.105316538,-0.05847551,0.921367754,0.90003958,0.943201339,1.33E-10,NOL10
ieu-b-85,Prostate cancer || id:ieu-b-85,ZNF23_Pancreas,Wald ratio,1,0.070541405,0.021666289,0.001130678,0.028075479,0.113007331,1.073089,1.02847331,1.119640141,0.003395149,ZNF23
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Esophagus_Muscularis,Wald ratio,1,-0.104097688,0.031065802,0.00080556,-0.164986661,-0.043208716,0.901137263,0.847905014,0.95771148,0.002582531,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Minor_Salivary_Gland,Wald ratio,1,0.020803093,0.008616206,0.015760525,0.003915328,0.037690857,1.021020985,1.003923003,1.038410166,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Brain_Cortex,Wald ratio,1,-0.047768286,0.010146486,2.50E-06,-0.067655398,-0.027881174,0.953354667,0.934582477,0.972503918,1.50E-05,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Adipose_Visceral_Omentum,Wald ratio,1,-0.285111716,0.030290753,4.84E-21,-0.344481593,-0.225741839,0.751930247,0.708587595,0.797924068,2.51E-19,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,SETD9_Heart_Left_Ventricle,Wald ratio,1,0.037108629,0.015369619,0.015760525,0.006984176,0.067233081,1.03780575,1.007008622,1.06954474,0.034495929,SETD9
ieu-b-85,Prostate cancer || id:ieu-b-85,CASP8_Minor_Salivary_Gland,Wald ratio,1,0.086756172,0.016660436,1.92E-07,0.054101718,0.119410627,1.090630722,1.055591969,1.126832531,1.64E-06,CASP8
ieu-b-85,Prostate cancer || id:ieu-b-85,TOM1L2_Brain_Hippocampus,Wald ratio,1,-0.098194622,0.037875068,0.009525554,-0.172429756,-0.023959488,0.906472467,0.841617405,0.976325262,0.024315816,TOM1L2
ieu-b-85,Prostate cancer || id:ieu-b-85,SLC39A13_Artery_Aorta,Wald ratio,1,-0.219199378,0.066848037,0.001041499,-0.350221531,-0.088177225,0.803161569,0.704531997,0.915598595,0.003281022,SLC39A13
ieu-b-85,Prostate cancer || id:ieu-b-85,GCAT_Skin_Sun_Exposed_Lower_leg,Wald ratio,1,-0.099919448,0.038735293,0.009893044,-0.175840622,-0.023998275,0.904910307,0.838751651,0.976287394,0.025136172,GCAT
ieu-b-85,Prostate cancer || id:ieu-b-85,UQCC1_Breast_Mammary_Tissue,Wald ratio,1,0.14922254,0.030064492,6.93E-07,0.090296135,0.208148944,1.160931314,1.094498355,1.231396565,5.07E-06,UQCC1
ieu-b-85,Prostate cancer || id:ieu-b-85,SEC61A2_Adipose_Subcutaneous,Wald ratio,1,-0.069303764,0.028787717,0.016066236,-0.12572769,-0.012879838,0.933043212,0.881854952,0.987202752,0.034954485,SEC61A2
ieu-b-85,Prostate cancer || id:ieu-b-85,VPS53_Whole_Blood,Wald ratio,1,0.061491161,0.011998275,2.98E-07,0.037974541,0.08500778,1.063421097,1.038704788,1.088725537,2.51E-06,VPS53
ieu-b-85,Prostate cancer || id:ieu-b-85,CREB3L4_Cells_Cultured_fibroblasts,Wald ratio,1,0.107983149,0.030037566,0.00032447,0.049109519,0.166856778,1.114028972,1.050335376,1.181585024,0.001091583,CREB3L4
ieu-b-85,Prostate cancer || id:ieu-b-85,GGCX_Brain_Cortex,Wald ratio,1,-0.101029795,0.010001696,5.45E-24,-0.12063312,-0.08142647,0.903906101,0.886359087,0.921800488,4.57E-22,GGCX
ieu-b-85,Prostate cancer || id:ieu-b-85,METTL10_Brain_Caudate_basal_ganglia,Wald ratio,1,0.057512125,0.018340481,0.001713846,0.021564783,0.093459468,1.059198113,1.021798983,1.097966099,0.005035289,METTL10
